label	predict	radius	time
12	45	0.06391	0:01:14.196012
12	12	0.4135	0:00:06.022269
12	-1.0	-1.0	0:01:42.176330
12	42	0.07989	0:00:41.671567
12	35	0.6548	0:00:06.149380
35	-1.0	-1.0	0:02:36.183122
35	42	0.1643	0:01:24.138643
35	35	0.2898	0:00:12.411430
35	42	0.6134	0:00:19.423381
35	-1.0	-1.0	0:02:29.181213
41	-1.0	-1.0	0:02:47.547071
41	-1.0	-1.0	0:02:44.006062
41	42	0.3915	0:00:10.531226
41	-1.0	-1.0	0:02:42.427119
41	-1.0	-1.0	0:02:37.636332
42	12	0.4685	0:00:12.994682
42	35	0.2204	0:00:10.414716
42	42	0.249	0:00:33.487279
42	42	0.376	0:01:06.067924
42	45	0.6328	0:00:31.802370
45	-1.0	-1.0	0:02:48.613335
45	35	0.2632	0:00:10.813742
45	42	0.1607	0:00:07.078216
45	45	0.3521	0:00:12.038226
45	12	0.1905	0:00:47.684478
12	36	0.4256	0:00:10.906845
12	12	0.5303	0:00:08.708075
12	12	0.6353	0:00:11.255213
12	12	0.556	0:00:20.672216
12	32	0.09272	0:01:19.090756
15	15	0.8739	0:00:09.587080
15	15	0.8667	0:00:11.675758
15	15	0.8312	0:00:10.184555
15	12	0.1332	0:00:09.512502
15	15	0.816	0:00:09.645897
22	32	0.6842	0:00:11.745424
22	22	0.3908	0:00:07.783958
22	12	0.5799	0:00:12.212238
22	22	0.1402	0:00:08.506935
22	-1.0	-1.0	0:02:38.393868
32	22	0.4987	0:00:08.820101
32	-1.0	-1.0	0:02:35.923326
32	36	0.5162	0:00:10.621550
32	32	0.489	0:00:07.399288
32	22	0.1179	0:00:59.516105
36	-1.0	-1.0	0:02:47.003693
36	36	0.1006	0:00:21.158663
36	36	0.1602	0:00:09.860986
36	32	0.105	0:01:04.021835
36	36	0.1423	0:00:11.245030
12	35	0.3084	0:00:33.556480
12	-1.0	-1.0	0:02:37.840813
12	35	0.09875	0:00:32.592140
12	-1.0	-1.0	0:02:37.602657
12	35	0.04437	0:01:18.019496
27	27	0.3302	0:00:10.207412
27	27	0.1202	0:00:10.783778
27	27	0.2489	0:00:08.010553
27	27	0.3593	0:00:12.017213
27	27	0.4838	0:00:07.391652
31	47	0.2253	0:00:11.263900
31	35	0.1713	0:00:08.002205
31	47	0.2032	0:00:46.580055
31	31	0.6875	0:00:07.552572
31	31	0.788	0:00:09.310786
35	47	0.1724	0:00:21.748083
35	47	0.1774	0:00:19.610796
35	47	0.2033	0:00:10.351936
35	35	0.4381	0:00:10.434523
35	47	0.1945	0:00:32.784388
47	35	0.2283	0:00:07.117190
47	47	0.1179	0:00:38.084796
47	47	0.1979	0:00:07.703358
47	-1.0	-1.0	0:02:47.378619
47	47	0.06786	0:01:56.672676
0	0	0.4608	0:00:22.077313
0	-1.0	-1.0	0:02:33.228596
0	0	0.6852	0:00:22.608557
0	0	0.1161	0:01:38.803257
0	0	0.2884	0:00:48.848392
1	-1.0	-1.0	0:02:35.510382
1	-1.0	-1.0	0:03:04.957003
1	7	0.2502	0:03:09.210468
1	0	0.2966	0:00:39.886239
1	-1.0	-1.0	0:03:09.154773
7	0	0.1103	0:02:02.407120
7	0	0.3572	0:00:32.962211
7	0	0.4741	0:01:45.150757
7	0	0.1599	0:01:15.212403
7	-1.0	-1.0	0:02:37.309117
15	15	0.554	0:00:11.476896
15	15	0.5354	0:00:11.014461
15	15	0.5077	0:00:11.403286
15	15	0.5397	0:00:10.764146
15	15	0.6201	0:00:11.385895
42	0	0.74	0:00:09.528485
42	-1.0	-1.0	0:02:37.407961
42	-1.0	-1.0	0:03:05.903116
42	-1.0	-1.0	0:02:45.067913
42	-1.0	-1.0	0:02:31.617678
0	-1.0	-1.0	0:02:54.057397
0	-1.0	-1.0	0:03:13.786885
0	10	0.3329	0:01:11.733177
0	-1.0	-1.0	0:03:10.613394
0	10	0.1522	0:01:09.887636
5	5	0.8675	0:00:10.645645
5	5	0.7436	0:00:06.862830
5	5	0.2357	0:00:10.391973
5	5	0.5454	0:01:01.835063
5	5	0.2883	0:00:10.162667
10	10	0.3753	0:00:34.199639
10	-1.0	-1.0	0:02:35.951514
10	10	0.1514	0:01:05.108359
10	-1.0	-1.0	0:02:45.921997
10	10	0.1568	0:01:08.340047
24	10	0.2019	0:00:33.718578
24	10	0.11	0:02:44.931460
24	10	0.2284	0:00:30.768272
24	10	0.2138	0:00:29.874696
24	-1.0	-1.0	0:02:47.839607
40	40	1.097	0:00:46.418641
40	-1.0	-1.0	0:02:54.233281
40	5	0.02896	0:01:41.929233
40	-1.0	-1.0	0:02:50.018373
40	10	0.1658	0:00:50.357919
7	7	0.1239	0:02:11.682085
7	-1.0	-1.0	0:02:42.548865
7	-1.0	-1.0	0:02:44.625435
7	-1.0	-1.0	0:02:43.812146
7	-1.0	-1.0	0:02:35.646612
14	-1.0	-1.0	0:02:43.302000
14	-1.0	-1.0	0:02:25.585880
14	-1.0	-1.0	0:03:24.345412
14	14	0.1353	0:00:43.607610
14	-1.0	-1.0	0:03:29.430547
32	46	0.2211	0:00:31.637226
32	42	0.298	0:00:15.105931
32	7	0.1376	0:00:49.707730
32	-1.0	-1.0	0:03:50.074496
32	7	0.1531	0:01:44.227095
42	-1.0	-1.0	0:03:32.382229
42	42	0.2307	0:00:58.810375
42	14	0.1427	0:00:43.325078
42	7	0.2143	0:01:51.041207
42	-1.0	-1.0	0:03:38.392327
46	-1.0	-1.0	0:03:39.677911
46	-1.0	-1.0	0:03:16.736025
46	7	0.1851	0:01:05.377954
46	-1.0	-1.0	0:03:29.219975
46	-1.0	-1.0	0:03:24.952933
0	26	0.07517	0:01:36.488381
0	0	0.5007	0:02:33.613527
0	0	0.2072	0:00:09.569170
0	0	0.2567	0:00:15.125075
0	0	0.1636	0:00:27.296248
12	0	0.4996	0:01:17.971536
12	0	0.4512	0:00:26.356085
12	0	0.05306	0:03:12.124516
12	0	0.1481	0:00:25.247819
12	-1.0	-1.0	0:03:33.278982
20	38	0.203	0:00:12.861856
20	-1.0	-1.0	0:03:15.601853
20	-1.0	-1.0	0:03:35.436695
20	-1.0	-1.0	0:03:40.039894
20	20	0.4236	0:00:13.837810
26	0	0.1224	0:00:49.435889
26	0	0.198	0:00:13.877936
26	0	0.37	0:01:05.006172
26	0	0.2929	0:00:17.406919
26	0	0.08054	0:01:05.902932
38	38	0.4121	0:00:10.804328
38	0	0.1122	0:00:29.124303
38	38	0.1648	0:00:33.106178
38	0	0.4206	0:02:21.582511
38	-1.0	-1.0	0:03:37.565825
12	12	0.08087	0:00:45.550115
12	47	0.344	0:00:14.445232
12	12	0.2408	0:00:29.065944
12	-1.0	-1.0	0:03:31.861629
12	12	0.2926	0:00:31.279439
18	18	0.7071	0:00:10.349883
18	18	0.4135	0:00:14.698085
18	12	0.6428	0:00:16.532407
18	18	0.2022	0:00:13.340741
18	18	0.1417	0:00:14.470158
22	22	0.1945	0:00:10.973102
22	-1.0	-1.0	0:03:21.678285
22	22	0.08842	0:00:26.779530
22	47	0.4878	0:00:13.872910
22	22	0.1228	0:00:28.486607
25	-1.0	-1.0	0:03:31.382073
25	-1.0	-1.0	0:03:32.149836
25	25	0.2156	0:02:32.036273
25	47	0.25	0:00:13.805159
25	47	0.2082	0:00:13.563255
