label	predict	radius	time
12	-1.0	-1.0	0:03:21.196578
12	12	0.1497	0:00:11.179292
12	35	0.07433	0:00:13.802372
12	-1.0	-1.0	0:03:59.957217
12	35	0.1626	0:00:09.050946
35	42	0.01944	0:01:42.530261
35	-1.0	-1.0	0:03:34.797534
35	35	0.1038	0:00:11.740826
35	-1.0	-1.0	0:03:35.106785
35	41	0.07124	0:00:57.799594
41	41	0.08369	0:00:26.513839
41	-1.0	-1.0	0:03:19.492864
41	-1.0	-1.0	0:03:22.301317
41	-1.0	-1.0	0:03:26.374793
41	12	0.06438	0:00:49.612399
42	12	0.1019	0:00:15.967064
42	-1.0	-1.0	0:03:37.736730
42	-1.0	-1.0	0:03:39.534978
42	12	0.08054	0:00:30.510862
42	45	0.1963	0:01:20.583888
45	42	0.06459	0:01:04.125072
45	-1.0	-1.0	0:03:40.302999
45	42	0.03991	0:00:29.601848
45	45	0.1347	0:00:38.642360
45	35	0.01049	0:02:59.472464
12	36	0.1912	0:00:14.786520
12	12	0.1326	0:00:09.633215
12	12	0.07767	0:00:15.906858
12	12	0.1287	0:00:08.461234
12	-1.0	-1.0	0:03:21.875788
15	15	0.2293	0:00:12.183426
15	15	0.2239	0:00:16.133229
15	15	0.2098	0:00:10.831716
15	15	0.08226	0:00:16.334194
15	15	0.2132	0:00:09.538708
22	32	0.1976	0:02:14.249116
22	-1.0	-1.0	0:03:31.774923
22	12	0.15	0:01:19.895783
22	22	0.01917	0:01:02.426450
22	-1.0	-1.0	0:03:29.520295
32	22	0.1145	0:00:15.923642
32	32	0.1271	0:00:52.544405
32	36	0.1371	0:00:14.798959
32	32	0.1573	0:00:11.317359
32	-1.0	-1.0	0:03:36.358029
36	36	0.1455	0:00:10.946786
36	36	0.1179	0:00:12.896846
36	36	0.1551	0:00:13.196499
36	-1.0	-1.0	0:03:28.578181
36	36	0.119	0:00:12.245004
12	12	0.02444	0:00:31.808350
12	35	0.01641	0:03:38.915935
12	35	0.06302	0:00:09.119904
12	-1.0	-1.0	0:03:51.361893
12	12	0.1294	0:00:16.161261
27	27	0.119	0:00:12.795645
27	27	0.06096	0:00:14.873357
27	27	0.1101	0:00:15.606746
27	27	0.1567	0:00:15.194465
27	27	0.139	0:00:14.335053
31	-1.0	-1.0	0:04:05.506853
31	27	0.08813	0:00:18.435936
31	-1.0	-1.0	0:04:15.649669
31	31	0.2196	0:00:11.862828
31	31	0.2675	0:04:23.891565
35	-1.0	-1.0	0:03:46.945086
35	47	0.02859	0:02:37.488359
35	47	0.04288	0:00:30.805518
35	35	0.03944	0:00:16.657499
35	27	0.01249	0:01:20.385354
47	-1.0	-1.0	0:03:57.743139
47	47	0.09991	0:02:13.904014
47	47	0.08114	0:00:40.000713
47	35	0.1643	0:00:15.697353
47	-1.0	-1.0	0:04:11.047718
0	0	0.1261	0:01:06.975357
0	-1.0	-1.0	0:04:12.794260
0	0	0.1989	0:00:37.084829
0	-1.0	-1.0	0:04:01.198530
0	0	0.1537	0:00:57.548738
1	-1.0	-1.0	0:03:59.695796
1	-1.0	-1.0	0:03:16.059937
1	-1.0	-1.0	0:03:42.049479
1	-1.0	-1.0	0:03:48.072964
1	42	0.1153	0:01:33.706677
7	-1.0	-1.0	0:04:05.501853
7	0	0.08223	0:00:50.983553
7	0	0.129	0:02:46.844958
7	-1.0	-1.0	0:04:21.149358
7	-1.0	-1.0	0:04:09.419359
15	15	0.134	0:00:09.944579
15	15	0.1589	0:00:14.812501
15	15	0.1361	0:00:11.191971
15	15	0.1393	0:00:15.083648
15	15	0.1658	0:00:10.915047
42	0	0.1951	0:00:26.903640
42	-1.0	-1.0	0:03:44.008865
42	-1.0	-1.0	0:03:27.918584
42	-1.0	-1.0	0:03:45.722641
42	-1.0	-1.0	0:03:38.241261
0	-1.0	-1.0	0:03:45.425251
0	-1.0	-1.0	0:04:01.135946
0	10	0.1098	0:01:24.561038
0	-1.0	-1.0	0:03:21.902372
0	0	0.04707	0:01:38.703814
5	5	0.2208	0:00:23.951915
5	5	0.1785	0:00:17.970074
5	5	0.1781	0:00:15.744774
5	-1.0	-1.0	0:03:49.730807
5	5	0.1112	0:00:11.154172
10	-1.0	-1.0	0:04:01.486567
10	-1.0	-1.0	0:04:01.031798
10	-1.0	-1.0	0:03:52.803853
10	0	0.07284	0:00:31.578054
10	-1.0	-1.0	0:04:09.955807
24	10	0.07202	0:00:32.227803
24	-1.0	-1.0	0:03:44.623485
24	10	0.01826	0:01:27.762311
24	10	0.08884	0:00:51.572188
24	0	0.07439	0:00:30.804506
40	40	0.2693	0:01:59.168025
40	-1.0	-1.0	0:03:40.866648
40	-1.0	-1.0	0:03:47.786687
40	40	0.2275	0:00:14.007671
40	-1.0	-1.0	0:03:21.877309
7	-1.0	-1.0	0:03:44.931297
7	-1.0	-1.0	0:03:46.891790
7	46	0.03556	0:02:01.383410
7	-1.0	-1.0	0:04:09.722765
7	-1.0	-1.0	0:03:58.613278
14	-1.0	-1.0	0:04:28.581519
14	-1.0	-1.0	0:04:07.552237
14	-1.0	-1.0	0:03:33.715484
14	14	0.072	0:00:34.214465
14	-1.0	-1.0	0:03:40.408520
32	46	0.09058	0:00:43.641615
32	42	0.03877	0:01:25.569269
32	32	0.009547	0:03:24.420729
32	7	0.07014	0:00:48.431509
32	-1.0	-1.0	0:03:43.838136
42	32	0.06209	0:00:26.835718
42	42	0.1339	0:00:55.371495
42	14	0.03859	0:01:17.799848
42	-1.0	-1.0	0:03:33.158103
42	7	0.04941	0:02:03.862114
46	7	0.0425	0:02:21.824503
46	-1.0	-1.0	0:04:02.678641
46	7	0.06229	0:01:21.369482
46	-1.0	-1.0	0:04:02.759078
46	42	0.04217	0:02:25.802535
0	0	0.06154	0:01:01.504996
