label	predict	radius	time
12	45	0.03032	0:03:26.521242
12	12	0.2797	0:00:17.400678
12	35	0.1301	0:00:14.144233
12	-1.0	-1.0	0:03:52.209780
12	35	0.3266	0:00:09.879557
35	42	0.05157	0:01:07.806290
35	-1.0	-1.0	0:03:33.068872
35	35	0.1327	0:00:16.680168
35	-1.0	-1.0	0:04:01.087366
35	41	0.1294	0:01:12.703140
41	41	0.08319	0:03:12.254750
41	-1.0	-1.0	0:03:55.659466
41	42	0.0963	0:02:09.715624
41	-1.0	-1.0	0:04:03.142408
41	12	0.0648	0:00:54.891849
42	12	0.2153	0:00:19.046748
42	-1.0	-1.0	0:03:48.405705
42	-1.0	-1.0	0:03:50.839465
42	-1.0	-1.0	0:03:40.285723
42	45	0.3751	0:01:11.033025
45	-1.0	-1.0	0:04:04.220649
45	-1.0	-1.0	0:04:11.662102
45	42	0.1363	0:01:23.161302
45	45	0.2394	0:00:26.695237
45	-1.0	-1.0	0:04:04.743863
12	36	0.2931	0:00:13.459007
12	12	0.322	0:00:10.826749
12	12	0.2489	0:00:13.263851
12	-1.0	-1.0	0:04:11.474513
12	-1.0	-1.0	0:04:05.120540
15	15	0.4551	0:00:16.541965
15	15	0.4369	0:00:17.586101
15	15	0.4191	0:00:16.211129
15	15	0.0977	0:00:11.580314
15	15	0.4167	0:00:12.854321
22	32	0.3912	0:00:09.870101
22	22	0.07529	0:00:56.533038
22	12	0.3196	0:01:02.327605
22	22	0.07339	0:00:35.093058
22	-1.0	-1.0	0:03:46.014747
32	22	0.2299	0:00:17.984408
32	-1.0	-1.0	0:03:34.945549
32	36	0.2769	0:00:11.382913
32	32	0.2792	0:00:16.399245
32	22	0.04325	0:03:10.355572
36	36	0.1664	0:00:11.358978
36	36	0.069	0:00:33.900888
36	36	0.09649	0:00:17.437678
36	32	0.1854	0:00:12.571776
36	36	0.09982	0:00:14.232978
12	-1.0	-1.0	0:03:54.639153
12	-1.0	-1.0	0:04:10.363432
12	35	0.1066	0:00:16.484647
12	35	0.05683	0:00:31.288496
12	12	0.1415	0:00:17.721001
27	27	0.2046	0:00:13.895927
27	27	0.1331	0:00:35.507193
27	27	0.1879	0:00:13.358046
27	27	0.3121	0:00:16.151067
27	27	0.2499	0:00:20.776377
31	47	0.1613	0:00:18.094973
31	27	0.06065	0:00:33.213966
31	-1.0	-1.0	0:04:03.619767
31	31	0.3677	0:00:12.416479
31	31	0.5187	0:00:47.560275
35	47	0.02294	0:02:19.088604
35	47	0.1122	0:00:16.912663
35	47	0.04442	0:02:18.403419
35	35	0.3376	0:01:19.745810
35	31	0.05769	0:00:35.722215
47	35	0.2252	0:00:12.772249
47	47	0.1179	0:00:12.160056
47	47	0.1024	0:00:26.602434
47	35	0.2313	0:00:08.917151
47	-1.0	-1.0	0:03:50.826205
0	0	0.2262	0:00:51.895071
0	-1.0	-1.0	0:03:45.110606
