label	predict	radius	time
12	35	0.02272	0:01:35.608345
12	12	0.1089	0:00:13.440218
12	35	0.06996	0:00:35.801246
12	42	0.02394	0:00:41.468281
12	35	0.05996	0:03:06.897992
35	35	0.03897	0:00:12.773293
35	35	0.05325	0:02:47.519343
35	-1.0	-1.0	0:03:47.460719
35	42	0.03327	0:00:09.833996
35	-1.0	-1.0	0:03:48.910354
41	-1.0	-1.0	0:03:39.591462
41	-1.0	-1.0	0:03:42.593878
41	-1.0	-1.0	0:03:44.270002
41	35	0.0458	0:00:34.613560
41	12	0.2126	0:01:18.268484
42	35	0.06365	0:00:32.448844
42	-1.0	-1.0	0:04:06.020173
42	-1.0	-1.0	0:03:43.912783
42	45	0.09045	0:02:23.564614
42	45	0.08662	0:00:55.634926
45	-1.0	-1.0	0:04:12.821907
45	-1.0	-1.0	0:03:37.167055
45	-1.0	-1.0	0:03:44.511245
45	42	0.1603	0:00:11.955698
45	42	0.04992	0:00:09.433539
1	1	0.2227	0:00:10.249130
1	1	0.1599	0:00:11.170120
1	1	0.0983	0:00:22.352908
1	1	0.09273	0:00:36.335256
1	1	0.2186	0:00:17.130738
4	-1.0	-1.0	0:03:53.447845
4	4	0.0675	0:00:14.122499
4	4	0.1666	0:00:11.162968
4	-1.0	-1.0	0:03:59.327022
4	4	0.08194	0:00:11.280109
28	-1.0	-1.0	0:04:01.637088
28	4	0.1015	0:01:49.708241
28	-1.0	-1.0	0:04:20.002763
28	28	0.05195	0:00:10.218961
28	1	0.2094	0:00:11.546620
32	-1.0	-1.0	0:04:16.590219
32	1	0.09598	0:03:44.538623
32	-1.0	-1.0	0:03:49.316197
32	1	0.037	0:00:10.489821
32	28	0.03905	0:00:49.294291
43	4	0.06361	0:00:16.147221
43	-1.0	-1.0	0:03:53.410973
43	43	0.08429	0:00:16.633231
43	-1.0	-1.0	0:03:27.903534
43	43	0.04607	0:01:07.652433
4	4	0.1565	0:01:32.587950
4	26	0.06003	0:00:15.466245
4	4	0.1058	0:00:16.171850
4	26	0.06678	0:00:17.184977
4	4	0.1855	0:00:18.500964
12	12	0.1407	0:00:14.562636
12	-1.0	-1.0	0:03:52.073500
12	-1.0	-1.0	0:04:40.034733
12	-1.0	-1.0	0:04:00.383329
12	12	0.04704	0:00:12.390626
26	26	0.02593	0:00:33.252435
26	12	0.05141	0:00:35.272945
26	26	0.03729	0:00:15.477286
26	12	0.03639	0:01:35.515849
26	26	0.01647	0:01:07.304337
33	33	0.1593	0:00:16.144394
33	33	0.1536	0:00:17.300068
33	33	0.08401	0:00:19.442398
33	37	0.1319	0:02:04.580468
33	33	0.1636	0:00:16.536839
37	37	0.07451	0:00:16.482567
37	37	0.1513	0:00:19.386391
37	37	0.08098	0:00:10.478304
37	37	0.1769	0:00:33.208745
37	37	0.1574	0:00:10.151972
10	-1.0	-1.0	0:03:24.786193
10	10	0.03444	0:02:09.710424
10	44	0.08724	0:00:17.226693
10	44	0.03093	0:02:26.113520
10	-1.0	-1.0	0:03:55.334966
12	-1.0	-1.0	0:03:52.994584
12	49	0.0218	0:02:32.971761
12	46	0.08052	0:00:12.745555
12	12	0.04514	0:00:24.391418
12	46	0.1162	0:00:50.734040
44	46	0.07707	0:00:12.894071
44	44	0.05116	0:00:48.395212
44	-1.0	-1.0	0:03:52.781363
44	49	0.08051	0:00:12.721775
44	44	0.1295	0:00:17.781212
46	-1.0	-1.0	0:04:05.279317
46	44	0.0335	0:02:27.737796
46	-1.0	-1.0	0:03:50.097888
46	10	0.1258	0:00:13.814462
46	44	0.031	0:02:57.081604
49	-1.0	-1.0	0:03:59.328842
49	49	0.1665	0:00:10.197806
49	49	0.1573	0:00:14.050053
49	49	0.1522	0:00:13.802497
49	49	0.06226	0:00:17.897209
2	2	0.03508	0:00:32.797455
2	2	0.08318	0:00:09.118226
2	11	0.03293	0:00:50.880774
2	2	0.1261	0:00:16.446984
2	2	0.09919	0:00:12.184870
8	8	0.1534	0:00:11.595635
8	8	0.074	0:00:14.526928
8	8	0.1102	0:00:39.489706
8	8	0.1241	0:00:30.469020
8	8	0.09108	0:00:13.943102
11	-1.0	-1.0	0:03:33.106511
11	28	0.06068	0:00:18.430910
11	2	0.07261	0:00:15.777607
11	28	0.09412	0:00:28.631265
