label	predict	radius	time
12	35	0.08547	0:04:44.881781
12	12	0.3203	0:00:36.080245
12	35	0.2181	0:02:15.163274
12	42	0.04013	0:08:20.840462
12	35	0.06133	0:09:35.212189
35	35	0.2109	0:00:34.836680
35	35	0.2101	0:00:44.126254
35	12	0.1015	0:03:16.477647
35	35	0.1288	0:00:35.047020
35	-1.0	-1.0	0:10:58.778485
41	12	0.623	0:00:37.545256
41	12	0.07835	0:06:48.551435
41	12	0.3475	0:00:43.015890
41	35	0.2941	0:00:45.252604
41	12	0.6891	0:01:24.906783
42	12	0.06429	0:09:28.414026
42	-1.0	-1.0	0:10:58.307748
42	42	0.09995	0:02:28.151589
42	-1.0	-1.0	0:12:17.945135
42	45	0.07735	0:10:55.391762
45	35	0.06011	0:12:48.936409
45	12	0.2287	0:01:32.734108
45	12	0.2962	0:01:42.586752
45	42	0.6334	0:00:37.911256
45	-1.0	-1.0	0:13:01.358308
1	1	0.488	0:00:42.564394
1	1	0.4933	0:00:37.908865
1	1	0.2039	0:00:37.650070
1	1	0.4953	0:00:40.186678
1	-1.0	-1.0	0:14:04.520088
4	43	0.05684	0:09:03.323287
4	4	0.2579	0:00:39.155669
4	4	0.2514	0:01:23.495874
4	-1.0	-1.0	0:11:54.086002
4	4	0.1861	0:00:37.971532
28	1	0.2578	0:00:45.884003
28	-1.0	-1.0	0:12:28.909102
28	1	0.1355	0:01:20.973873
28	28	0.21	0:00:35.915194
28	1	0.7885	0:00:41.017554
32	-1.0	-1.0	0:11:38.733220
32	1	0.4979	0:00:40.408843
32	4	0.5515	0:02:05.948166
32	1	0.4365	0:01:17.524956
32	28	0.3032	0:05:39.850032
43	28	0.1509	0:00:38.436700
43	-1.0	-1.0	0:11:53.413198
43	43	0.3815	0:00:45.999635
43	4	0.1288	0:01:24.672925
43	43	0.09639	0:11:31.191781
4	4	0.04946	0:10:01.942865
4	26	0.3032	0:00:37.920112
4	4	0.2956	0:00:41.390887
4	26	0.3928	0:00:35.826534
4	4	0.6099	0:00:40.475142
12	12	0.202	0:00:39.417430
12	26	0.2116	0:00:37.410235
12	-1.0	-1.0	0:11:11.690646
12	4	0.09673	0:02:24.289415
12	12	0.4367	0:01:27.093706
26	26	0.385	0:00:38.465648
26	12	0.05193	0:07:26.425536
26	26	0.1476	0:02:57.080197
26	-1.0	-1.0	0:11:53.455292
26	26	0.05152	0:07:20.448871
33	33	0.6396	0:00:35.155584
33	33	0.5523	0:00:39.435208
33	33	0.2013	0:00:35.487549
33	37	0.09605	0:01:27.396778
33	33	0.3551	0:00:37.153011
37	-1.0	-1.0	0:12:06.907083
37	37	0.3446	0:00:44.005474
37	37	0.2936	0:00:38.459300
37	37	0.4593	0:01:19.068988
37	37	0.5766	0:00:38.181417
10	-1.0	-1.0	0:12:35.040387
10	10	0.1414	0:05:19.520067
10	46	0.0771	0:07:52.424936
10	-1.0	-1.0	0:11:56.033273
10	-1.0	-1.0	0:12:05.054419
12	46	0.36	0:00:42.735743
12	49	0.291	0:00:38.399012
12	46	0.3759	0:00:46.865687
12	-1.0	-1.0	0:11:23.014157
12	-1.0	-1.0	0:11:43.425391
44	46	0.4203	0:00:38.543844
44	-1.0	-1.0	0:12:14.513781
44	-1.0	-1.0	0:11:52.336645
44	49	0.3512	0:00:40.126467
44	46	0.07085	0:09:56.479755
46	46	0.1362	0:01:36.759549
46	-1.0	-1.0	0:13:12.263387
46	46	0.09572	0:03:59.218066
46	10	0.1462	0:07:44.913152
46	46	0.2617	0:11:29.132812
49	49	0.2189	0:01:26.886276
49	49	0.6481	0:00:47.133061
49	49	0.6792	0:00:44.542253
49	49	0.5544	0:00:40.243473
49	49	0.2217	0:01:22.259100
2	2	0.176	0:01:34.262545
2	2	0.1288	0:02:35.867590
2	-1.0	-1.0	0:12:39.552474
2	2	0.3765	0:00:35.552495
2	2	0.3767	0:00:37.914391
8	8	0.578	0:00:45.542061
8	-1.0	-1.0	0:12:06.741133
8	8	0.2892	0:01:38.049936
8	-1.0	-1.0	0:12:50.315756
8	8	0.3389	0:00:39.758457
11	-1.0	-1.0	0:12:43.190415
11	28	0.1081	0:02:35.892128
11	2	0.2265	0:00:51.219844
11	-1.0	-1.0	0:10:44.379589
11	-1.0	-1.0	0:13:21.155168
12	12	0.174	0:00:48.689148
12	11	0.09534	0:03:19.698774
12	-1.0	-1.0	0:11:51.926005
12	12	0.552	0:00:46.931096
12	2	0.2673	0:00:42.958178
28	8	0.1469	0:05:18.287214
28	28	0.1937	0:04:50.485431
28	-1.0	-1.0	0:12:30.080443
28	2	0.1887	0:02:22.835934
28	8	0.05043	0:06:12.743130
10	10	0.2167	0:01:36.864760
10	11	0.377	0:08:10.359175
10	25	0.316	0:02:20.741141
10	25	0.09657	0:11:28.509757
10	25	0.15	0:03:29.794802
11	10	0.04679	0:08:09.530695
11	15	0.1977	0:02:24.079771
11	15	0.2322	0:00:40.811940
11	15	0.9725	0:00:46.851861
11	11	0.8309	0:00:38.340329
15	15	0.7742	0:00:40.378130
15	15	0.2423	0:00:39.946804
15	15	0.8003	0:00:40.620498
15	15	0.6362	0:00:38.467349
15	15	0.6963	0:00:41.854994
25	-1.0	-1.0	0:14:20.722561
25	45	0.08884	0:01:39.200237
25	45	0.1704	0:00:37.521728
25	45	0.0816	0:06:30.255451
25	45	0.2683	0:01:40.185191
45	-1.0	-1.0	0:13:44.367313
45	15	0.07279	0:01:43.053315
45	45	0.3242	0:00:45.129745
45	-1.0	-1.0	0:12:17.709545
45	-1.0	-1.0	0:13:08.464999
4	4	0.9875	0:00:40.348538
4	4	0.6946	0:01:29.981308
4	4	0.7862	0:00:42.107992
4	-1.0	-1.0	0:13:10.025768
4	4	0.6812	0:00:40.560474
8	-1.0	-1.0	0:12:29.211723
8	-1.0	-1.0	0:12:06.933333
8	42	0.4812	0:04:47.493258
8	42	0.1122	0:01:35.316609
8	42	0.1238	0:01:33.021951
30	-1.0	-1.0	0:11:48.673661
30	30	0.9367	0:01:34.378590
30	30	0.1875	0:01:27.791897
30	30	0.2944	0:00:51.361696
30	30	0.7406	0:03:26.951169
34	42	0.3282	0:04:36.080761
34	8	0.4458	0:03:26.600521
34	-1.0	-1.0	0:12:27.341512
34	8	0.1116	0:07:24.206057
34	8	0.207	0:01:33.785212
42	42	0.8038	0:01:30.570742
42	42	0.1831	0:00:45.259372
42	42	0.7348	0:02:27.694110
42	42	0.2816	0:01:37.442780
42	-1.0	-1.0	0:12:19.506195
3	12	0.04973	0:08:31.439641
3	-1.0	-1.0	0:12:29.740165
3	3	0.4199	0:00:42.056372
3	3	0.2642	0:00:37.929350
3	3	0.8001	0:00:39.581444
12	-1.0	-1.0	0:11:48.414461
12	3	0.4823	0:00:35.551950
12	3	0.1583	0:00:44.274963
12	12	0.1594	0:04:05.062331
12	12	0.2031	0:09:37.211863
13	-1.0	-1.0	0:11:53.850144
13	-1.0	-1.0	0:11:06.042931
13	-1.0	-1.0	0:12:41.437655
13	-1.0	-1.0	0:10:56.129673
13	-1.0	-1.0	0:10:36.899470
33	-1.0	-1.0	0:11:18.568043
33	-1.0	-1.0	0:10:34.389337
33	-1.0	-1.0	0:12:08.009206
33	-1.0	-1.0	0:12:57.990001
33	-1.0	-1.0	0:13:31.215709
48	12	0.07373	0:03:31.717496
48	-1.0	-1.0	0:11:33.348890
48	12	0.4668	0:04:14.481239
48	-1.0	-1.0	0:14:39.949522
48	3	0.1894	0:00:45.184893
13	13	0.541	0:00:43.155885
13	13	0.5406	0:00:40.903951
13	13	0.5004	0:00:44.552130
13	13	0.4926	0:00:48.742898
13	13	0.5457	0:00:39.635948
22	-1.0	-1.0	0:12:57.927679
22	22	0.2447	0:00:50.985893
22	-1.0	-1.0	0:10:54.944660
22	-1.0	-1.0	0:10:31.953917
22	30	0.1131	0:01:34.335067
30	-1.0	-1.0	0:11:53.654741
30	41	0.5408	0:00:46.660713
30	41	0.156	0:02:27.385354
30	-1.0	-1.0	0:10:37.909001
30	41	0.3446	0:00:32.658862
41	41	0.5937	0:00:39.394950
41	-1.0	-1.0	0:11:21.929061
41	41	0.1171	0:02:28.877655
41	47	0.3507	0:00:33.736344
41	-1.0	-1.0	0:10:43.712277
47	41	0.2332	0:00:40.182748
47	41	0.2171	0:00:37.512846
47	-1.0	-1.0	0:11:27.284135
47	41	0.2366	0:00:35.334280
47	41	0.3507	0:00:34.506704
4	4	0.3418	0:00:48.823605
4	4	0.3462	0:00:43.793782
4	-1.0	-1.0	0:10:30.035688
4	-1.0	-1.0	0:10:17.463604
4	4	0.4413	0:00:35.482222
5	30	0.1071	0:10:12.954610
5	-1.0	-1.0	0:12:13.043005
5	4	0.1536	0:03:01.702599
5	4	0.2356	0:01:26.186582
5	30	0.1847	0:01:12.709657
30	30	0.8646	0:05:52.444161
30	41	0.7117	0:05:48.704358
30	30	0.2509	0:00:37.172777
30	-1.0	-1.0	0:11:43.274577
30	-1.0	-1.0	0:10:32.456792
36	5	0.5112	0:00:38.267817
36	41	0.1565	0:01:18.448975
36	5	0.3647	0:00:43.055436
36	5	0.1741	0:04:26.006144
36	4	0.2501	0:01:17.240820
41	5	0.09548	0:09:48.707635
41	-1.0	-1.0	0:11:02.412952
41	-1.0	-1.0	0:10:46.409621
41	-1.0	-1.0	0:12:13.953955
41	30	0.291	0:00:35.492180
