label	predict	radius	time
1	-1.0	-1.0	0:03:03.935570
1	1	0.11	0:00:11.534573
1	1	0.0661	0:00:09.522455
1	-1.0	-1.0	0:02:51.058251
1	1	0.02723	0:00:34.290184
8	-1.0	-1.0	0:03:03.212370
8	-1.0	-1.0	0:02:51.049684
8	-1.0	-1.0	0:02:36.375921
8	-1.0	-1.0	0:03:21.575232
8	-1.0	-1.0	0:03:16.655343
10	-1.0	-1.0	0:02:59.269401
10	-1.0	-1.0	0:02:59.786479
10	12	0.03559	0:01:24.722722
10	-1.0	-1.0	0:03:07.354784
10	-1.0	-1.0	0:03:44.545193
12	-1.0	-1.0	0:03:30.113369
12	12	0.1452	0:00:45.466831
12	-1.0	-1.0	0:03:12.795154
12	-1.0	-1.0	0:03:17.076166
12	-1.0	-1.0	0:03:22.587279
16	16	0.1775	0:00:13.017028
16	16	0.1126	0:00:12.483859
16	16	0.1981	0:00:13.017906
16	16	0.2268	0:00:11.959590
16	-1.0	-1.0	0:03:10.564427
1	1	0.1902	0:00:26.620436
1	9	0.2297	0:00:23.092014
1	18	0.06496	0:03:06.198720
1	18	0.02618	0:00:56.262241
1	-1.0	-1.0	0:02:59.347325
8	8	0.2577	0:00:08.665979
8	8	0.06727	0:00:11.795730
8	-1.0	-1.0	0:02:54.244375
8	8	0.1507	0:00:10.030370
8	8	0.2419	0:00:11.909780
9	1	0.01114	0:01:38.164169
9	9	0.1667	0:00:10.673484
9	-1.0	-1.0	0:02:52.096864
9	9	0.2154	0:00:12.441590
9	8	0.09371	0:00:10.821574
11	18	0.08253	0:00:15.596538
11	8	0.01162	0:01:33.082443
11	8	0.08924	0:00:07.273064
11	11	0.1121	0:00:24.791381
11	8	0.07513	0:00:10.128335
18	-1.0	-1.0	0:03:09.245641
18	18	0.01983	0:02:39.088986
18	18	0.05447	0:00:07.920699
18	18	0.01538	0:02:38.323185
18	18	0.02941	0:01:03.429515
3	3	0.08068	0:00:21.711098
3	3	0.1047	0:00:09.027135
3	3	0.05267	0:00:09.398251
3	3	0.01957	0:01:46.501784
3	3	0.1013	0:00:10.749719
4	3	0.02738	0:00:34.965842
4	3	0.05244	0:00:10.646763
4	4	0.09712	0:00:07.196091
4	-1.0	-1.0	0:03:01.099366
4	-1.0	-1.0	0:02:50.020550
6	-1.0	-1.0	0:03:20.727718
6	6	0.1152	0:00:11.121477
6	6	0.08802	0:00:11.534371
6	-1.0	-1.0	0:03:22.325364
6	6	0.1659	0:00:12.987917
7	7	0.1058	0:00:19.111534
7	7	0.1433	0:00:10.138622
7	7	0.09783	0:00:08.376309
7	7	0.1808	0:00:13.387901
7	7	0.1511	0:00:11.482804
10	10	0.1833	0:00:09.487876
10	10	0.1759	0:00:11.729338
10	10	0.1786	0:00:12.249208
10	10	0.1343	0:00:10.890006
10	10	0.09297	0:00:08.601973
2	-1.0	-1.0	0:03:12.800716
2	2	0.0732	0:00:10.126298
2	2	0.03547	0:00:58.966795
2	-1.0	-1.0	0:03:15.633037
2	-1.0	-1.0	0:03:20.934800
3	18	0.02699	0:00:11.697639
3	3	0.02735	0:00:52.735035
3	-1.0	-1.0	0:02:38.012531
3	-1.0	-1.0	0:02:48.937860
3	3	0.02737	0:00:13.606853
4	4	0.06095	0:00:21.318635
4	2	0.02572	0:01:55.735106
4	4	0.06261	0:00:22.020921
4	-1.0	-1.0	0:02:49.715768
4	4	0.1598	0:00:11.630690
6	6	0.2004	0:00:47.566556
6	6	0.2504	0:00:09.004112
6	6	0.2214	0:01:33.698618
6	6	0.1946	0:00:12.641196
6	-1.0	-1.0	0:02:54.912114
18	18	0.01955	0:00:34.112251
18	4	0.04561	0:00:44.389904
18	3	0.0237	0:00:26.175898
18	18	0.2001	0:00:51.019674
18	18	0.1442	0:00:10.978730
0	0	0.02285	0:00:36.215982
0	17	0.04652	0:00:23.054541
0	0	0.1566	0:00:21.848436
0	-1.0	-1.0	0:03:07.049770
