label	predict	radius	time
0	-1.0	-1.0	0:02:51.063737
0	-1.0	-1.0	0:02:47.219117
0	5	0.1108	0:00:20.365326
0	0	0.2739	0:00:07.635771
0	17	0.4507	0:00:14.825464
5	5	0.5202	0:00:22.371531
5	17	0.3367	0:00:21.175130
5	17	0.1169	0:00:25.519523
5	5	0.3052	0:00:25.923966
5	17	0.5221	0:00:11.525980
7	5	0.5233	0:00:10.990639
7	5	0.4745	0:00:08.580092
7	5	0.1802	0:00:12.187799
7	-1.0	-1.0	0:02:41.145454
7	17	0.07125	0:00:21.693223
16	17	0.4409	0:00:11.569700
16	16	0.2972	0:00:09.448346
16	-1.0	-1.0	0:02:36.196381
16	17	0.1292	0:00:18.616308
16	16	0.06889	0:00:46.543458
17	16	0.1325	0:00:22.324285
17	16	0.1734	0:00:13.225719
17	7	0.4936	0:00:10.358208
17	-1.0	-1.0	0:02:47.242722
17	16	0.137	0:00:21.597624
9	13	0.1595	0:00:33.192300
9	9	0.4573	0:00:11.576622
9	12	0.162	0:01:38.289178
9	9	0.06151	0:01:53.376823
9	9	0.06072	0:01:39.703791
11	13	0.2427	0:00:10.280634
11	9	0.4542	0:00:10.001114
11	-1.0	-1.0	0:02:56.804276
11	11	0.1659	0:00:32.548103
11	-1.0	-1.0	0:03:13.257342
12	11	0.4823	0:00:30.512425
12	11	0.1206	0:01:15.014942
12	-1.0	-1.0	0:03:06.859860
12	-1.0	-1.0	0:02:42.360925
12	11	0.2901	0:02:32.196300
13	13	0.2756	0:00:09.853844
13	-1.0	-1.0	0:02:41.141618
13	13	0.6543	0:00:07.999306
13	-1.0	-1.0	0:02:28.309171
13	16	0.1377	0:00:18.735982
16	16	0.1684	0:00:36.830798
16	-1.0	-1.0	0:02:29.784632
16	-1.0	-1.0	0:02:41.052404
16	16	0.07616	0:00:58.128794
16	9	0.2519	0:02:13.092405
5	14	0.04334	0:01:15.836438
5	-1.0	-1.0	0:02:33.668425
5	5	0.1084	0:00:37.102806
5	-1.0	-1.0	0:02:45.543324
5	-1.0	-1.0	0:02:41.891146
7	-1.0	-1.0	0:02:40.370293
7	-1.0	-1.0	0:02:29.471354
7	14	0.4459	0:00:10.158474
7	18	0.2653	0:00:10.257134
7	14	0.2324	0:00:22.778932
14	-1.0	-1.0	0:02:23.932216
14	15	0.6043	0:00:20.139462
14	14	0.2813	0:00:20.180188
14	14	0.4091	0:00:08.109265
14	14	0.3834	0:00:12.005344
15	15	0.5727	0:00:11.244567
15	-1.0	-1.0	0:02:37.839200
15	15	0.3722	0:00:09.185470
15	-1.0	-1.0	0:02:35.316418
15	15	0.4176	0:00:08.429616
18	14	0.4934	0:00:11.520772
18	-1.0	-1.0	0:02:50.859362
18	18	0.2314	0:00:08.242390
18	-1.0	-1.0	0:02:45.700074
18	14	0.1882	0:00:30.180111
0	0	0.2223	0:00:10.577692
0	0	0.07136	0:00:35.682382
0	14	0.2047	0:00:09.084355
0	15	0.2522	0:00:12.124403
0	14	0.2222	0:00:09.103869
5	5	0.12	0:00:22.316813
5	5	0.381	0:00:07.481840
5	-1.0	-1.0	0:02:44.185473
5	-1.0	-1.0	0:02:43.845723
5	7	0.1754	0:00:09.366943
7	5	0.2675	0:00:09.728748
7	-1.0	-1.0	0:02:40.187915
7	-1.0	-1.0	0:02:34.645000
7	15	0.2563	0:00:09.943473
7	5	0.1759	0:00:09.684029
14	-1.0	-1.0	0:02:44.220064
14	14	0.4294	0:00:10.005782
14	14	0.2192	0:00:41.787176
14	15	0.2201	0:00:22.011713
14	14	0.03435	0:00:55.572921
15	15	0.1355	0:00:21.596881
15	15	0.3511	0:00:09.408679
15	14	0.1793	0:00:10.428669
15	-1.0	-1.0	0:02:38.531921
15	-1.0	-1.0	0:02:30.739474
3	4	0.3004	0:00:09.129186
3	3	0.4157	0:00:10.206841
3	3	0.4746	0:00:09.909623
3	3	0.7075	0:00:34.623086
3	4	0.5531	0:00:12.058086
4	4	0.3495	0:00:11.055534
4	13	0.08813	0:00:21.409054
4	4	0.563	0:00:08.602288
4	-1.0	-1.0	0:02:30.136001
4	3	0.3089	0:00:59.971459
13	4	0.3353	0:00:10.302477
13	-1.0	-1.0	0:02:31.212283
13	13	0.1427	0:00:31.932854
13	-1.0	-1.0	0:02:38.055511
13	13	0.1036	0:00:08.592121
14	4	0.0368	0:02:01.607717
14	14	0.2863	0:00:20.479557
14	14	0.5975	0:00:20.726063
14	14	0.1722	0:00:09.730718
14	14	0.4358	0:00:39.921835
16	16	0.1537	0:00:09.443306
16	13	0.1983	0:00:10.816757
16	13	0.1285	0:00:11.243019
16	16	0.1031	0:00:21.271295
16	14	0.04063	0:01:25.850580
1	-1.0	-1.0	0:02:41.523170
1	1	0.2792	0:00:10.272598
1	-1.0	-1.0	0:02:24.780088
1	14	0.06166	0:02:03.099609
1	9	0.08071	0:01:03.124197
9	14	0.2422	0:00:23.893502
9	-1.0	-1.0	0:02:45.044776
9	-1.0	-1.0	0:02:35.168242
9	12	0.3974	0:00:13.706788
9	-1.0	-1.0	0:02:39.140950
12	-1.0	-1.0	0:02:48.053976
12	9	0.1588	0:01:56.680609
12	-1.0	-1.0	0:02:45.657804
12	16	0.2118	0:00:20.762157
12	16	0.3185	0:00:08.413902
14	14	0.7212	0:01:15.502446
14	-1.0	-1.0	0:02:39.268345
14	-1.0	-1.0	0:02:29.832333
14	14	0.2497	0:00:09.871159
