label	predict	radius	time
1	-1.0	-1.0	0:02:19.354830
1	-1.0	-1.0	0:02:07.933510
1	16	0.1036	0:00:06.008774
1	1	0.09448	0:00:20.702298
1	1	0.1821	0:00:09.027021
8	8	0.03314	0:00:23.506298
8	-1.0	-1.0	0:02:00.561001
8	8	0.06418	0:01:09.613428
8	-1.0	-1.0	0:02:08.128015
8	8	0.037	0:00:31.573295
10	8	0.09236	0:00:08.482975
10	-1.0	-1.0	0:02:16.729938
10	8	0.06903	0:00:11.378904
10	8	0.02505	0:00:49.621104
10	10	0.04411	0:00:12.392314
12	8	0.05484	0:00:06.533345
12	10	0.02222	0:01:05.401996
12	8	0.0902	0:00:13.226580
12	12	0.07699	0:00:05.910698
12	12	0.09052	0:00:07.541494
16	16	0.06026	0:00:09.283088
16	16	0.09618	0:00:07.745664
16	16	0.09701	0:00:05.374604
16	16	0.1274	0:00:07.461123
16	16	0.116	0:00:06.487663
5	14	0.05734	0:00:05.992541
5	15	0.07684	0:00:09.116318
5	5	0.02137	0:01:10.074428
5	15	0.09235	0:00:05.220279
5	5	0.02454	0:00:44.472232
14	14	0.07363	0:00:07.806921
14	14	0.08965	0:00:07.948944
14	14	0.04445	0:00:15.393063
14	-1.0	-1.0	0:02:00.767497
14	5	0.03729	0:00:15.986086
15	16	0.0408	0:00:07.117880
15	-1.0	-1.0	0:02:11.494030
15	15	0.08606	0:00:48.885268
15	14	0.09949	0:00:06.125045
15	14	0.03659	0:00:05.699622
16	16	0.1448	0:00:35.237620
16	-1.0	-1.0	0:02:03.964350
16	16	0.0799	0:00:08.344870
16	16	0.03509	0:00:07.327372
16	16	0.1488	0:00:05.375967
18	-1.0	-1.0	0:01:53.800055
18	-1.0	-1.0	0:02:09.076243
18	-1.0	-1.0	0:02:11.526809
18	-1.0	-1.0	0:02:43.193625
18	14	0.1141	0:00:05.256587
2	-1.0	-1.0	0:02:20.684701
2	-1.0	-1.0	0:02:37.710482
2	-1.0	-1.0	0:02:17.892253
2	-1.0	-1.0	0:02:07.881155
2	-1.0	-1.0	0:02:10.630620
4	-1.0	-1.0	0:02:15.887141
4	-1.0	-1.0	0:02:18.129230
4	-1.0	-1.0	0:01:57.235587
4	-1.0	-1.0	0:02:07.884205
4	5	0.04002	0:00:34.909403
5	-1.0	-1.0	0:02:13.600464
5	18	0.1165	0:00:07.850757
5	-1.0	-1.0	0:02:13.311071
5	-1.0	-1.0	0:02:14.860360
5	-1.0	-1.0	0:02:01.957152
8	-1.0	-1.0	0:01:46.043635
8	8	0.1108	0:01:08.835883
8	-1.0	-1.0	0:02:08.204717
8	-1.0	-1.0	0:02:05.859740
8	-1.0	-1.0	0:01:57.449954
18	8	0.04073	0:00:12.435815
18	-1.0	-1.0	0:02:21.092507
18	-1.0	-1.0	0:02:24.984216
18	8	0.08746	0:00:13.257390
18	4	0.08973	0:00:06.777220
8	8	0.1568	0:00:06.952692
8	-1.0	-1.0	0:02:24.068626
8	10	0.09345	0:00:09.460391
8	10	0.1272	0:00:08.818620
8	16	0.02268	0:00:23.490678
10	10	0.1283	0:00:06.284116
10	10	0.06238	0:00:19.337948
