label	predict	radius	time
1	-1.0	-1.0	0:02:00.701523
1	1	0.1836	0:00:11.695515
1	16	0.2165	0:00:06.655864
1	1	0.1568	0:00:07.384462
1	1	0.397	0:00:06.785298
8	8	0.06796	0:00:21.872245
8	-1.0	-1.0	0:01:46.261432
8	8	0.129	0:01:11.490671
8	-1.0	-1.0	0:01:48.987557
8	8	0.068	0:00:24.444115
10	8	0.1769	0:00:05.726914
10	-1.0	-1.0	0:02:06.329270
10	8	0.1333	0:00:07.282367
10	8	0.0477	0:00:50.708851
10	10	0.09035	0:00:14.802887
12	8	0.1115	0:00:06.275489
12	10	0.04506	0:01:00.701864
12	8	0.177	0:00:12.012719
12	12	0.1468	0:00:06.857187
12	12	0.1782	0:00:06.302561
16	16	0.1218	0:00:11.101625
16	16	0.1925	0:00:09.165006
16	16	0.1993	0:00:08.092571
16	16	0.2531	0:00:10.883212
16	16	0.228	0:00:06.895090
5	14	0.1231	0:00:05.575864
5	15	0.1475	0:00:06.161341
5	-1.0	-1.0	0:02:12.883454
5	15	0.1753	0:00:05.223803
5	5	0.04592	0:00:43.028288
14	14	0.1488	0:00:05.721049
14	14	0.1789	0:00:09.168606
14	14	0.1143	0:00:07.539937
14	-1.0	-1.0	0:01:58.730753
14	5	0.08694	0:00:08.468312
15	16	0.05226	0:00:18.668231
15	-1.0	-1.0	0:02:13.576171
15	15	0.1679	0:00:27.013665
15	14	0.1782	0:00:06.930090
15	14	0.09572	0:01:53.338614
16	16	0.2903	0:00:33.826645
16	-1.0	-1.0	0:02:24.190062
16	16	0.1515	0:00:05.590420
16	16	0.04843	0:00:19.774300
16	16	0.2973	0:00:07.233633
18	-1.0	-1.0	0:01:42.955779
18	-1.0	-1.0	0:02:01.375890
18	-1.0	-1.0	0:02:01.036989
18	14	0.1791	0:01:26.458222
18	14	0.2335	0:00:08.022709
2	-1.0	-1.0	0:02:03.483604
2	-1.0	-1.0	0:01:53.303472
2	-1.0	-1.0	0:01:42.999256
2	-1.0	-1.0	0:02:06.094630
2	-1.0	-1.0	0:02:22.325181
4	2	0.04413	0:00:46.854139
4	-1.0	-1.0	0:02:29.602768
4	-1.0	-1.0	0:02:20.324066
4	-1.0	-1.0	0:01:57.945753
4	5	0.07835	0:00:17.472126
5	-1.0	-1.0	0:02:00.786944
5	18	0.2295	0:00:06.482967
5	-1.0	-1.0	0:01:50.555880
5	18	0.07685	0:00:37.662968
5	8	0.04896	0:00:19.491131
8	-1.0	-1.0	0:01:55.198123
8	8	0.2235	0:01:00.343843
8	-1.0	-1.0	0:01:48.680672
8	-1.0	-1.0	0:01:51.784898
8	-1.0	-1.0	0:01:46.907628
18	8	0.1409	0:00:18.279386
18	-1.0	-1.0	0:02:00.277571
18	-1.0	-1.0	0:01:55.528126
18	8	0.191	0:00:19.077199
18	4	0.1653	0:00:05.193608
8	8	0.3101	0:00:08.009237
8	-1.0	-1.0	0:01:55.666210
8	10	0.1865	0:00:05.271397
8	10	0.2499	0:00:05.432258
8	-1.0	-1.0	0:01:57.074837
10	10	0.245	0:00:05.291197
10	10	0.1016	0:00:18.183732
10	8	0.1029	0:00:18.408942
10	10	0.2488	0:00:06.782714
10	10	0.294	0:00:05.295911
11	11	0.1822	0:00:05.625612
11	18	0.04423	0:01:36.573897
11	11	0.07051	0:00:54.644387
11	11	0.169	0:00:08.432743
11	-1.0	-1.0	0:02:00.509872
16	-1.0	-1.0	0:02:50.983101
16	-1.0	-1.0	0:02:46.715251
16	16	0.1671	0:00:13.086612
16	16	0.2438	0:00:08.102756
16	16	0.2454	0:00:14.571949
18	-1.0	-1.0	0:02:49.631432
18	18	0.02951	0:00:48.325840
18	16	0.177	0:00:14.586562
18	10	0.1173	0:02:10.226851
18	10	0.22	0:00:09.869894
0	-1.0	-1.0	0:02:32.855124
0	0	0.03748	0:00:36.312656
0	7	0.03325	0:01:44.496450
